layer_id,Title,Source,URI,Label
TG00RICCD,"UA Census County Subdivisions, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RICCD00,"UA Census County Subdivisions, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RICD106,"UA Census Congressional Districts, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RICDC,"UA Census Congressional Districts, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RICOLBLK,"UA Census Collection Blocks, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RICTY,"UA Census Counties, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RICTY00,"UA Census Counties, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIELM,"UA Census Elementary School Districts, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIGRP,"UA Census Block Groups, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIGRP00,"UA Census Block Groups, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIKGL,"UA Census Key Geographic Locations, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILKA,"UA Census Class A Roads, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILKB,"UA Census Railroads, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILKC,"UA Census Miscellaneous Ground Transportation Features, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILKD,"UA Census Landmark Line Features, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILKE,"UA Census Physical Features, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILKF,"UA Census Non-Visible Boundaries, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILKH,"UA Census Hydrographic Features, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILPT,"UA Census Landmark Point Features, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RILPY,"UA Census Landmark Polygon Features, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIMSA00,"UA Census Metropolitan Statistical Areas, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIPLC,"UA Census Places, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIPLC00,"UA Census Places, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIPUMA,"UA Census Public Use Microdata Areas, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RISEC,"UA Census Secondary School Districts, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RISLDL,"UA Census State Legislative Districts (Lower Chamber), 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RISLDU,"UA Census State Legislative Districts (Upper Chamber), 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RITAZ,"UA Census Traffic Analysis Zones, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RITRT,"UA Census Tracts, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RITRT00,"UA Census Tracts, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIUNI,"UA Census Unified School Districts, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIURB,"UA Census Urbanized Areas, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIURB00,"UA Census Urbanized Areas, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIVOT00,"UA Census Voting Districts, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIWAT,"UA Census Water Bodies, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIZCTA,"UA Census Zip Code Tabulation Areas, 2000 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIAIRCUPY,"Census American Indian Reservations, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIBLKPY,"Census Blocks, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RICCDCUPY,"Census County Divisions and Minor Civil Divisions, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RICCDPY,"Census County Divisions and Minor Civil Divisions, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RICDCPY,"Census Congressional Districts, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RICTYPY,"Census Counties, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIELMPY,"Census Elementary School Districts, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIGRPPY,"Census Block Groups, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIKGLPY,"Census Key Geographic Locations, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKALN,"Census Class A Roads, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKBLN,"Census Railroads, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKCLN,"Census Miscellaneous Ground Transportation Features, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKDLN,"Census Landmark Line Features, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKELN,"Census Physical Features, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKFLN,"Census Non-Visible Features, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKHLN,"Census Hydrographic Features, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILKXLN,"Census Unclassified Features, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RILPTPT,"Census Landmark Points, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIMSAPY,"Census Metropolitan Statistical Areas, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIPLCCUPY,"Census Places, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIPLCPY,"Census Places, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RISECPY,"Census Secondary School Districts, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RITAZPY,"Census Traffic Analysis Zones, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RITRTPY,"Census Tracts, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIUNIPY,"Census Unified School Districts, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIURBPY,"Census Urbanized Areas, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIVOTPY,"Census Voting Districts, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG95RIWATPY,"Census Water Bodies, 1995 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
AFRICOVER_RW_ADM,Rwanda Administrative Boundaries,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_CULT_AGG,Rwanda Thematic Agriculture Aggregation Landcover,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_GRASS_AGG,Rwanda Thematic Grassland Aggregation Landcover,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_LNDCOV,Rwanda Landcover,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_LNDFRM,Rwanda Geomorphology : Landform and Lithology,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_MJTWNS,Rwanda Major Towns,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_OTHERTOWNS,Rwanda Towns,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_POLBND,Rwanda National Boundaries,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_RIVERS,Rwanda Rivers,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_ROADS,Rwanda Roads,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_SPAT_AGG,Rwanda Spatially Aggregated Multipurpose Landcover Database,GNS,http://sws.geonames.org/49518,Rwanda
AFRICOVER_RW_WOODY_AGG,Rwanda Thematic Woody Aggregation Landcover,GNS,http://sws.geonames.org/49518,Rwanda
AM_TPC_M02BL,"Isla de AnnobÃƒÆ’Ã‚Â³n , Equatorial Guinea, and Sao Tome and Principe, 1991, Tactical Pilotage Chart (TPC) M-2B (Raster Image)",GNS,http://sws.geonames.org/2410758,São Tomé and Príncipe
AM_ONC_M07L,"Seychelles, 1981, Operational Navigation Chart (ONC) M-7 (Raster Image)",GNS,http://sws.geonames.org/241170,Seychelles
AM_TPC_M06CL,"Seychelles, 1996, Tactical Pilotage Chart (TPC) M-6C (Raster Image)",GNS,http://sws.geonames.org/241170,Seychelles
AM_TPC_M07AL,"Seychelles, 1984, Tactical Pilotage Chart (TPC) M-7A (Raster Image)",GNS,http://sws.geonames.org/241170,Seychelles
AM_TPC_M07DL,"Seychelles, 1996, Tactical Pilotage Chart (TPC) M-7D (Raster Image)",GNS,http://sws.geonames.org/241170,Seychelles
AMS7810_S250_U54_NI49_5,AMS China : Hsi-an Region (Raster Image),None,http://sws.geonames.org/1796480,Shaanxi
AMS7810_S250_U54_NI50_3,AMS China : T'eng-hsien Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NI51_1,AMS China : Ling-shan-wei Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NJ50_12,AMS China : I-hsien Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NJ50_15,AMS China : Chi-nan (East) Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NJ50_16,AMS China : Wei-hsien Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NJ51_10,AMS China : Wei-hai-wei Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NJ51_13,AMS China : Ch'ing-tao Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NJ51_14,AMS China : Ching-hai-wei Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NJ51_9,AMS China : Yen-t'ai Region (Raster Image),None,http://sws.geonames.org/1796328,Shandong
AMS7810_S250_U54_NH51_1,"AMS China : Shang-hai, West Region (Raster Image)","Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)",http://sws.geonames.org/1796231,Shanghai
AMS7810_S250_U54_NH51_2,"AMS China : Shang-hai, East Region (Raster Image)","Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)",http://sws.geonames.org/1796231,Shanghai
AMS7810_S250_U54_NJ49_11,AMS China : Fen-yang Region (Raster Image),None,http://sws.geonames.org/1795912,Shanxi
AMS7810_S250_U54_NG48_1,AMS China : Hsi-ch'ang Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NG48_5,AMS China : Hui-tse Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_10,AMS China : Tzu-kung Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_11,AMS China : Nei-chiang Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_14,AMS China : I-pin Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_2,AMS China : Mien-chu Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_6,AMS China : Ch'eng-tu Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_7,AMS China : Sui-ning Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_8,AMS China : Ta-chu Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AMS7810_S250_U54_NH48_9,AMS China : Jung-ching Region (Raster Image),None,http://sws.geonames.org/1794299,Sichuan
AM_TPC_L01AL,"Sierra Leone, 1987, Tactical Pilotage Chart (TPC) L-1A (Raster Image)",GNS,http://sws.geonames.org/2403846,Sierra Leone
AFRICOVER_SM_ADM,Somalia Administrative Boundaries,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_CULT_AGG,Somalia Thematic Agriculture Aggregation Landcover,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_GRASS_AGG,Somalia Thematic Grassland Aggregation Landcover,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_LNDCOV_GE,Somalia Landcover,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_LNDFRM,Somalia Geomorphology : Landform and Lithology,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_MJTOWNS,Somalia Major Towns,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_OTHERTOWNS,Somalia Towns,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_POLBND,Somalia National Boundaries,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_RIVERS,Somalia Rivers,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_ROADS,Somalia Roads,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_SPAT_AGG,Somalia Spatially Aggregated Multipurpose Landcover Database,GNS,http://sws.geonames.org/51537,Somalia
AFRICOVER_SM_WOODY_AGG,Somalia Thematic Woody Aggregation Landcover,GNS,http://sws.geonames.org/51537,Somalia
AM_ONC_R04L,"South Africa, 1982, Operational Navigation Chart (ONC) R-4 (Raster Image)",GNS,http://sws.geonames.org/953987,South Africa
AM_TPC_Q05CL,"South Africa, 1985, Tactical Pilotage Chart (TPC) Q-5C (Raster Image)",GNS,http://sws.geonames.org/953987,South Africa
AM_TPC_R04AL,"South Africa, 1985, Tactical Pilotage Chart (TPC) R-4A (Raster Image)",GNS,http://sws.geonames.org/953987,South Africa
AM_TPC_R04BL,"South Africa, 1985, Tactical Pilotage Chart (TPC) R-4B (Raster Image)",GNS,http://sws.geonames.org/953987,South Africa
G5200_1807_D4_SH2,"South America, 1807 (Image 1 of 7) (Raster Image)",LCSH,http://sws.geonames.org/6255150,South America
G5200_1807_D4_SH3,"South America, 1807 (Image 2 of 7) (Raster Image)",LCSH,http://sws.geonames.org/6255150,South America
G5200_1807_D4_SH4,"South America, 1807 (Image 3 of 7) (Raster Image)",LCSH,http://sws.geonames.org/6255150,South America
G5200_1807_D4_SH5,"South America, 1807 (Image 4 of 7) (Raster Image)",LCSH,http://sws.geonames.org/6255150,South America
G5200_1807_D4_SH6,"South America, 1807 (Image 5 of 7) (Raster Image)",LCSH,http://sws.geonames.org/6255150,South America
G5200_1807_D4_SH7,"South America, 1807 (Image 6 of 7) (Raster Image)",LCSH,http://sws.geonames.org/6255150,South America
G5200_1807_D4_SH8,"South America, 1807 (Image 7 of 7) (Raster Image)",LCSH,http://sws.geonames.org/6255150,South America
ESRI04SCBLKPOP,ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : South Carolina,GNIS,http://sws.geonames.org/4597040,South Carolina
ESRI05USBLKPOP_SC,ESRI Data & Maps 2005 : U.S. Census Block Centroid Populations : South Carolina,GNIS,http://sws.geonames.org/4597040,South Carolina
ESRI05USDTL_RIVERS_SC,ESRI Data & Maps 2005 : U.S. Rivers and Streams : South Carolina,GNIS,http://sws.geonames.org/4597040,South Carolina
ESRI06USBLKPOP_SC,ESRI Data & Maps 2006 : U.S. Census Block Centroid Populations : South Carolina,GNIS,http://sws.geonames.org/4597040,South Carolina
ESRI07USBLKPOP_SC,South Carolina U.S. Census Block Centroid Populations : ESRI Data & Maps 2007,GNIS,http://sws.geonames.org/4597040,South Carolina
FEMA_45_FLD_HAZ_AR_SC,"Flood Insurance Risk Zones, South Carolina, 2011",GNIS,http://sws.geonames.org/4597040,South Carolina
MACON95_SCDEM_TRACT,"South Carolina Census Tract Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/4597040,South Carolina
MACON95_SCDEM_ZIP,"South Carolina ZIP Code Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/4597040,South Carolina
MACON95_SCMKT_TRACT,"South Carolina Census Tract Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/4597040,South Carolina
MACON95_SCMKT_ZIP,"South Carolina ZIP Code Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCAIR,"UA Census American Indian Reservations, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCAIR00,"UA Census American Indian Reservations, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCBLK,"UA Census Blocks, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCBLK00,"UA Census Blocks, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCCCD,"UA Census County Subdivisions, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCCCD00,"UA Census County Subdivisions, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCCD106,"UA Census Congressional Districts, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCCDC,"UA Census Congressional Districts, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCCOLBLK,"UA Census Collection Blocks, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCCTY,"UA Census Counties, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCCTY00,"UA Census Counties, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCELM,"UA Census Elementary School Districts, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCGRP,"UA Census Block Groups, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCGRP00,"UA Census Block Groups, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCKGL,"UA Census Key Geographic Locations, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLKA,"UA Census Class A Roads, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLKB,"UA Census Railroads, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLKC,"UA Census Miscellaneous Ground Transportation Features, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLKD,"UA Census Landmark Line Features, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLKE,"UA Census Physical Features, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLKF,"UA Census Non-Visible Boundaries, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLKH,"UA Census Hydrographic Features, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLPT,"UA Census Landmark Point Features, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCLPY,"UA Census Landmark Polygon Features, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCMSA00,"UA Census Metropolitan Statistical Areas, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCPLC,"UA Census Places, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCPLC00,"UA Census Places, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCPUMA,"UA Census Public Use Microdata Areas, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCSEC,"UA Census Secondary School Districts, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCSLDL,"UA Census State Legislative Districts (Lower Chamber), 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCSLDU,"UA Census State Legislative Districts (Upper Chamber), 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCTAZ,"UA Census Traffic Analysis Zones, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCTRT,"UA Census Tracts, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCTRT00,"UA Census Tracts, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCUNI,"UA Census Unified School Districts, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCURB,"UA Census Urbanized Areas, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCURB00,"UA Census Urbanized Areas, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCVOT00,"UA Census Voting Districts, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCWAT,"UA Census Water Bodies, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG00SCZCTA,"UA Census Zip Code Tabulation Areas, 2000 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG10SCVTD,Voting Districts SC 2010,GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCAIRCUPY,"Census American Indian Reservations, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCBLKPY,"Census Blocks, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCCCDPY,"Census County Divisions and Minor Civil Divisions, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCCDCPY,"Census Congressional Districts, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCCDCUPY,"Census County Divisions and Minor Civil Divisions, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCCTYPY,"Census Counties, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCELMPY,"Census Elementary School Districts, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCGRPPY,"Census Key Geographic Locations, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCKGLPY,"Census Key Geographic Locations, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKALN,"Census Class A Roads, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKBLN,"Census Railroads, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKCLN,"Census Miscellaneous Ground Transportation Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKDLN,"Census Landmark Line Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKELN,"Census Physical Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKFLN,"Census Non-Visible Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKHLN,"Census Hydrographic Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLKXLN,"Census Unclassified Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLPTPT,"Census Landmark Point Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCLPYPY,"Census Landmark Polygon Features, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCMSAPY,"Census Metropolitan Statistical Areas, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCPLCCUPY,"Census Places, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCPLCPY,"Census Places, 1990 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCTAZPY,"Census Traffic Analysis Zones, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCTRTPY,"Census Tracts, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCUNIPY,"Census Unified School Districts, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCURBPY,"Census Urbanized Areas, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCVOTPY,"Census Voting Districts, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
TG95SCWATPY,"Census Water Bodies, 1995 - South Carolina",GNIS,http://sws.geonames.org/4597040,South Carolina
ESRI04SDBLKPOP,ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : South Dakota,GNIS,http://sws.geonames.org/5769223,South Dakota
ESRI05USBLKPOP_SD,ESRI Data & Maps 2005 : U.S. Census Block Centroid Populations : South Dakota,GNIS,http://sws.geonames.org/5769223,South Dakota
ESRI05USDTL_RIVERS_SD,ESRI Data & Maps 2005 : U.S. Rivers and Streams : South Dakota,GNIS,http://sws.geonames.org/5769223,South Dakota
ESRI06USBLKPOP_SD,ESRI Data & Maps 2006 : U.S. Census Block Centroid Populations : South Dakota,GNIS,http://sws.geonames.org/5769223,South Dakota
ESRI07USBLKPOP_SD,South Dakota U.S. Census Block Centroid Populations : ESRI Data & Maps 2007,GNIS,http://sws.geonames.org/5769223,South Dakota
FEMA_46_FLD_HAZ_AR_SD,"Flood Insurance Risk Zones, South Dakota, 2011",GNIS,http://sws.geonames.org/5769223,South Dakota
MACON95_SDDEM_TRACT,"South Dakota Census Tract Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/5769223,South Dakota
MACON95_SDDEM_ZIP,"South Dakota ZIP Code Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/5769223,South Dakota
MACON95_SDMKT_TRACT,"South Dakota Census Tract Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/5769223,South Dakota
MACON95_SDMKT_ZIP,"South Dakota ZIP Code Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/5769223,South Dakota
TG00SDAIR,"UA Census American Indian Reservations, 1990 - South Dakota",GNIS,http://sws.geonames.org/5769223,South Dakota
TG00SDAIR00,"UA Census American Indian Reservations, 2000 - South Dakota",GNIS,http://sws.geonames.org/5769223,South Dakota
TG00SDAITS,"UA Census American Indian Tribal Subdivisions, 2000 - South Dakota",GNIS,http://sws.geonames.org/5769223,South Dakota
TG00SDBLK,"UA Census Blocks, 1990 - South Dakota",GNIS,http://sws.geonames.org/5769223,South Dakota
TG00SDBLK00,"UA Census Blocks, 2000 - South Dakota",GNIS,http://sws.geonames.org/5769223,South Dakota
